InvoiceID,CompanyID,Period,ServiceType,TotalHours,TotalAmount,TotalAmountVAT,InvoiceDate,ProcurementID
B2G00001812,COMP000165,2024-08-01,Cleaning,3081.26,1605341.26,0.0,2024-09-07,PROC000165
B2G00001813,COMP000165,2024-09-01,Cleaning,3086.58,1608109.43,0.0,2024-10-07,PROC000165
B2G00001814,COMP000165,2024-10-01,Cleaning,3090.62,1610208.96,0.0,2024-11-07,PROC000165
B2G00001815,COMP000165,2024-11-01,Cleaning,3088.47,1609099.17,0.0,2024-12-07,PROC000165
B2G00001816,COMP000166,2024-01-01,Cleaning,4022.26,2095600.04,0.0,2024-02-07,PROC000166
B2G00001817,COMP000166,2024-02-01,Cleaning,4028.24,2098712.8,0.0,2024-03-07,PROC000166
B2G00001818,COMP000166,2024-03-01,Cleaning,4028.25,2098719.96,0.0,2024-04-07,PROC000166
B2G00001819,COMP000166,2024-04-01,Cleaning,4028.65,2098926.12,0.0,2024-05-07,PROC000166
B2G00001820,COMP000166,2024-05-01,Cleaning,4026.57,2097846.63,0.0,2024-06-07,PROC000166
B2G00001821,COMP000166,2024-06-01,Cleaning,4021.12,2095001.49,0.0,2024-07-07,PROC000166
B2G00001822,COMP000166,2024-07-01,Cleaning,4019.88,2094354.99,0.0,2024-08-07,PROC000166
B2G00001823,COMP000166,2024-08-01,Cleaning,4024.03,2096525.87,0.0,2024-09-07,PROC000166
B2G00001824,COMP000166,2024-09-01,Cleaning,4027.57,2098363.05,0.0,2024-10-07,PROC000166
B2G00001825,COMP000166,2024-10-01,Cleaning,4027.87,2098516.19,0.0,2024-11-07,PROC000166
B2G00001826,COMP000166,2024-11-01,Cleaning,4016.45,2092566.44,0.0,2024-12-07,PROC000166
B2G00001827,COMP000167,2024-01-01,Cleaning,10333.74,5383871.04,0.0,2024-02-07,PROC000167
B2G00001828,COMP000167,2024-02-01,Cleaning,10343.99,5389212.62,0.0,2024-03-07,PROC000167
B2G00001829,COMP000167,2024-03-01,Cleaning,10346.23,5390387.4,0.0,2024-04-07,PROC000167
B2G00001830,COMP000167,2024-04-01,Cleaning,10347.1,5390837.58,0.0,2024-05-07,PROC000167
B2G00001831,COMP000167,2024-05-01,Cleaning,10343.57,5388999.77,0.0,2024-06-07,PROC000167
B2G00001832,COMP000167,2024-06-01,Cleaning,10346.52,5390543.33,0.0,2024-07-07,PROC000167
B2G00001833,COMP000167,2024-07-01,Cleaning,10333.99,5384009.91,0.0,2024-08-07,PROC000167
B2G00001834,COMP000167,2024-08-01,Cleaning,10348.27,5391446.65,0.0,2024-09-07,PROC000167
B2G00001835,COMP000167,2024-09-01,Cleaning,10353.27,5394050.19,0.0,2024-10-07,PROC000167
B2G00001836,COMP000167,2024-10-01,Cleaning,10348.78,5391720.16,0.0,2024-11-07,PROC000167
B2G00001837,COMP000167,2024-11-01,Cleaning,10347.84,5391227.78,0.0,2024-12-07,PROC000167
B2G00001838,COMP000168,2024-01-01,Cleaning,18869.38,9830940.13,0.0,2024-02-07,PROC000168
B2G00001839,COMP000168,2024-02-01,Cleaning,18887.47,9840373.45,0.0,2024-03-07,PROC000168
B2G00001840,COMP000168,2024-03-01,Cleaning,18884.58,9838865.85,0.0,2024-04-07,PROC000168
B2G00001841,COMP000168,2024-04-01,Cleaning,18890.5,9841953.47,0.0,2024-05-07,PROC000168
B2G00001842,COMP000168,2024-05-01,Cleaning,18896.13,9844886.32,0.0,2024-06-07,PROC000168
B2G00001843,COMP000168,2024-06-01,Cleaning,18876.56,9834690.82,0.0,2024-07-07,PROC000168
B2G00001844,COMP000168,2024-07-01,Cleaning,18899.43,9846605.28,0.0,2024-08-07,PROC000168
B2G00001845,COMP000168,2024-08-01,Cleaning,18883.7,9838406.73,0.0,2024-09-07,PROC000168
B2G00001846,COMP000168,2024-09-01,Cleaning,18899.52,9846644.94,0.0,2024-10-07,PROC000168
B2G00001847,COMP000168,2024-10-01,Cleaning,18888.64,9840989.65,0.0,2024-11-07,PROC000168
B2G00001848,COMP000168,2024-11-01,Cleaning,18890.1,9841742.17,0.0,2024-12-07,PROC000168
B2G00001849,COMP000169,2024-01-01,Cleaning,2260.76,1177856.45,0.0,2024-02-07,PROC000169
B2G00001850,COMP000169,2024-02-01,Cleaning,2262.83,1178935.05,0.0,2024-03-07,PROC000169
B2G00001851,COMP000169,2024-03-01,Cleaning,2261.69,1178341.67,0.0,2024-04-07,PROC000169
B2G00001852,COMP000169,2024-04-01,Cleaning,2262.52,1178772.94,0.0,2024-05-07,PROC000169
B2G00001853,COMP000169,2024-05-01,Cleaning,2263.46,1179265.65,0.0,2024-06-07,PROC000169
B2G00001854,COMP000169,2024-06-01,Cleaning,2258.6,1176730.91,0.0,2024-07-07,PROC000169
B2G00001855,COMP000169,2024-07-01,Cleaning,2256.91,1175848.59,0.0,2024-08-07,PROC000169
B2G00001856,COMP000169,2024-08-01,Cleaning,2263.04,1179040.45,0.0,2024-09-07,PROC000169
B2G00001857,COMP000169,2024-09-01,Cleaning,2266.22,1180696.86,0.0,2024-10-07,PROC000169
B2G00001858,COMP000169,2024-10-01,Cleaning,2257.15,1175973.27,0.0,2024-11-07,PROC000169
B2G00001859,COMP000169,2024-11-01,Cleaning,2258.89,1176880.34,0.0,2024-12-07,PROC000169
B2G00001860,COMP000170,2024-01-01,Cleaning,536.91,279728.37,0.0,2024-02-07,PROC000170
B2G00001861,COMP000170,2024-02-01,Cleaning,537.87,280231.22,0.0,2024-03-07,PROC000170
B2G00001862,COMP000170,2024-03-01,Cleaning,536.2,279362.36,0.0,2024-04-07,PROC000170
B2G00001863,COMP000170,2024-04-01,Cleaning,535.26,278867.49,0.0,2024-05-07,PROC000170
B2G00001864,COMP000170,2024-05-01,Cleaning,535.42,278950.04,0.0,2024-06-07,PROC000170
B2G00001865,COMP000170,2024-06-01,Cleaning,534.84,278653.85,0.0,2024-07-07,PROC000170
B2G00001866,COMP000170,2024-07-01,Cleaning,536.0,279255.89,0.0,2024-08-07,PROC000170
B2G00001867,COMP000170,2024-08-01,Cleaning,535.43,278960.83,0.0,2024-09-07,PROC000170
B2G00001868,COMP000170,2024-09-01,Cleaning,537.22,279888.61,0.0,2024-10-07,PROC000170
B2G00001869,COMP000170,2024-10-01,Cleaning,532.81,277591.35,0.0,2024-11-07,PROC000170
B2G00001870,COMP000170,2024-11-01,Cleaning,536.96,279757.62,0.0,2024-12-07,PROC000170
B2G00001871,COMP000171,2024-01-01,Cleaning,4836.41,2519770.68,0.0,2024-02-07,PROC000171
B2G00001872,COMP000171,2024-02-01,Cleaning,4847.83,2525714.12,0.0,2024-03-07,PROC000171
B2G00001873,COMP000171,2024-03-01,Cleaning,4834.52,2518777.45,0.0,2024-04-07,PROC000171
B2G00001874,COMP000171,2024-04-01,Cleaning,4837.6,2520386.36,0.0,2024-05-07,PROC000171
B2G00001875,COMP000171,2024-05-01,Cleaning,4831.9,2517418.47,0.0,2024-06-07,PROC000171
B2G00001876,COMP000171,2024-06-01,Cleaning,4835.38,2519229.14,0.0,2024-07-07,PROC000171
B2G00001877,COMP000171,2024-07-01,Cleaning,4839.58,2521417.94,0.0,2024-08-07,PROC000171
B2G00001878,COMP000171,2024-08-01,Cleaning,4832.31,2517634.53,0.0,2024-09-07,PROC000171
B2G00001879,COMP000171,2024-09-01,Cleaning,4839.07,2521156.82,0.0,2024-10-07,PROC000171
B2G00001880,COMP000171,2024-10-01,Cleaning,4830.89,2516889.95,0.0,2024-11-07,PROC000171
B2G00001881,COMP000171,2024-11-01,Cleaning,4833.02,2518002.51,0.0,2024-12-07,PROC000171
B2G00001882,COMP000172,2024-01-01,Cleaning,8655.39,4509462.15,0.0,2024-02-07,PROC000172
B2G00001883,COMP000172,2024-02-01,Cleaning,8652.13,4507768.14,0.0,2024-03-07,PROC000172
B2G00001884,COMP000172,2024-03-01,Cleaning,8662.37,4513099.72,0.0,2024-04-07,PROC000172
B2G00001885,COMP000172,2024-04-01,Cleaning,8646.77,4504966.38,0.0,2024-05-07,PROC000172
B2G00001886,COMP000172,2024-05-01,Cleaning,8654.06,4508764.96,0.0,2024-06-07,PROC000172
B2G00001887,COMP000172,2024-06-01,Cleaning,8641.88,4502426.04,0.0,2024-07-07,PROC000172
B2G00001888,COMP000172,2024-07-01,Cleaning,8661.89,4512837.4,0.0,2024-08-07,PROC000172
B2G00001889,COMP000172,2024-08-01,Cleaning,8646.46,4504808.78,0.0,2024-09-07,PROC000172
B2G00001890,COMP000172,2024-09-01,Cleaning,8649.75,4506514.26,0.0,2024-10-07,PROC000172
B2G00001891,COMP000172,2024-10-01,Cleaning,8644.7,4503880.28,0.0,2024-11-07,PROC000172
B2G00001892,COMP000172,2024-11-01,Cleaning,8644.9,4503999.16,0.0,2024-12-07,PROC000172
B2G00001893,COMP000173,2024-01-01,Cleaning,4167.02,2171017.33,0.0,2024-02-07,PROC000173
B2G00001894,COMP000173,2024-02-01,Cleaning,4164.24,2169568.13,0.0,2024-03-07,PROC000173
B2G00001895,COMP000173,2024-03-01,Cleaning,4163.68,2169276.67,0.0,2024-04-07,PROC000173
B2G00001896,COMP000173,2024-04-01,Cleaning,4160.69,2167718.3,0.0,2024-05-07,PROC000173
B2G00001897,COMP000173,2024-05-01,Cleaning,4162.58,2168701.19,0.0,2024-06-07,PROC000173
B2G00001898,COMP000173,2024-06-01,Cleaning,4168.13,2171597.15,0.0,2024-07-07,PROC000173
B2G00001899,COMP000173,2024-07-01,Cleaning,4165.57,2170264.81,0.0,2024-08-07,PROC000173
B2G00001900,COMP000173,2024-08-01,Cleaning,4166.83,2170917.68,0.0,2024-09-07,PROC000173
B2G00001901,COMP000173,2024-09-01,Cleaning,4164.07,2169477.82,0.0,2024-10-07,PROC000173
B2G00001902,COMP000173,2024-10-01,Cleaning,4170.95,2173064.0,0.0,2024-11-07,PROC000173
B2G00001903,COMP000173,2024-11-01,Cleaning,4161.62,2168203.94,0.0,2024-12-07,PROC000173
B2G00001904,COMP000174,2024-01-01,Cleaning,935.54,487417.6,0.0,2024-02-07,PROC000174
B2G00001905,COMP000174,2024-02-01,Cleaning,935.84,487571.08,0.0,2024-03-07,PROC000174
B2G00001906,COMP000174,2024-03-01,Cleaning,937.75,488565.54,0.0,2024-04-07,PROC000174
B2G00001907,COMP000174,2024-04-01,Cleaning,938.04,488721.24,0.0,2024-05-07,PROC000174
B2G00001908,COMP000174,2024-05-01,Cleaning,936.75,488047.66,0.0,2024-06-07,PROC000174
B2G00001909,COMP000174,2024-06-01,Cleaning,936.82,488085.88,0.0,2024-07-07,PROC000174
B2G00001910,COMP000174,2024-07-01,Cleaning,935.93,487619.65,0.0,2024-08-07,PROC000174
B2G00001911,COMP000174,2024-08-01,Cleaning,936.03,487671.36,0.0,2024-09-07,PROC000174
B2G00001912,COMP000174,2024-09-01,Cleaning,938.49,488955.07,0.0,2024-10-07,PROC000174
B2G00001913,COMP000174,2024-10-01,Cleaning,936.64,487986.02,0.0,2024-11-07,PROC000174
B2G00001914,COMP000174,2024-11-01,Cleaning,936.51,487919.48,0.0,2024-12-07,PROC000174
B2G00001915,COMP000175,2024-01-01,Cleaning,12884.37,6712758.27,0.0,2024-02-07,PROC000175
B2G00001916,COMP000175,2024-02-01,Cleaning,12890.86,6716142.42,0.0,2024-03-07,PROC000175
B2G00001917,COMP000175,2024-03-01,Cleaning,12899.94,6720868.74,0.0,2024-04-07,PROC000175
B2G00001918,COMP000175,2024-04-01,Cleaning,12893.19,6717345.68,0.0,2024-05-07,PROC000175
B2G00001919,COMP000175,2024-05-01,Cleaning,12901.83,6721857.01,0.0,2024-06-07,PROC000175
B2G00001920,COMP000175,2024-06-01,Cleaning,12889.83,6715605.72,0.0,2024-07-07,PROC000175
B2G00001921,COMP000175,2024-07-01,Cleaning,12889.05,6715198.18,0.0,2024-08-07,PROC000175
B2G00001922,COMP000175,2024-08-01,Cleaning,12905.97,6724011.91,0.0,2024-09-07,PROC000175
B2G00001923,COMP000175,2024-09-01,Cleaning,12886.38,6713807.29,0.0,2024-10-07,PROC000175
B2G00001924,COMP000175,2024-10-01,Cleaning,12895.1,6718347.62,0.0,2024-11-07,PROC000175
B2G00001925,COMP000175,2024-11-01,Cleaning,12885.23,6713203.32,0.0,2024-12-07,PROC000175
B2G00001926,COMP000176,2024-01-01,Cleaning,3612.09,1881905.29,0.0,2024-02-07,PROC000176
B2G00001927,COMP000176,2024-02-01,Cleaning,3609.42,1880506.31,0.0,2024-03-07,PROC000176
B2G00001928,COMP000176,2024-03-01,Cleaning,3610.97,1881315.32,0.0,2024-04-07,PROC000176
B2G00001929,COMP000176,2024-04-01,Cleaning,3610.36,1881002.47,0.0,2024-05-07,PROC000176
B2G00001930,COMP000176,2024-05-01,Cleaning,3613.79,1882785.96,0.0,2024-06-07,PROC000176
B2G00001931,COMP000176,2024-06-01,Cleaning,3616.05,1883957.5,0.0,2024-07-07,PROC000176
B2G00001932,COMP000176,2024-07-01,Cleaning,3615.61,1883731.63,0.0,2024-08-07,PROC000176
B2G00001933,COMP000176,2024-08-01,Cleaning,3614.9,1883365.67,0.0,2024-09-07,PROC000176
B2G00001934,COMP000176,2024-09-01,Cleaning,3611.47,1881574.23,0.0,2024-10-07,PROC000176
B2G00001935,COMP000176,2024-10-01,Cleaning,3611.19,1881433.02,0.0,2024-11-07,PROC000176
B2G00001936,COMP000176,2024-11-01,Cleaning,3611.65,1881667.93,0.0,2024-12-07,PROC000176
B2G00001937,COMP000177,2024-01-01,Cleaning,5109.86,2662237.59,0.0,2024-02-07,PROC000177
B2G00001938,COMP000177,2024-02-01,Cleaning,5113.45,2664106.09,0.0,2024-03-07,PROC000177
B2G00001939,COMP000177,2024-03-01,Cleaning,5110.95,2662804.26,0.0,2024-04-07,PROC000177
B2G00001940,COMP000177,2024-04-01,Cleaning,5104.88,2659644.43,0.0,2024-05-07,PROC000177
B2G00001941,COMP000177,2024-05-01,Cleaning,5104.17,2659269.4,0.0,2024-06-07,PROC000177
B2G00001942,COMP000177,2024-06-01,Cleaning,5106.35,2660408.28,0.0,2024-07-07,PROC000177
B2G00001943,COMP000177,2024-07-01,Cleaning,5102.31,2658305.05,0.0,2024-08-07,PROC000177
B2G00001944,COMP000177,2024-08-01,Cleaning,5109.68,2662142.86,0.0,2024-09-07,PROC000177
B2G00001945,COMP000177,2024-09-01,Cleaning,5105.46,2659948.84,0.0,2024-10-07,PROC000177
B2G00001946,COMP000177,2024-10-01,Cleaning,5109.03,2661805.58,0.0,2024-11-07,PROC000177
B2G00001947,COMP000177,2024-11-01,Cleaning,5105.34,2659883.76,0.0,2024-12-07,PROC000177
B2G00001948,COMP000178,2024-01-01,Cleaning,3095.14,1612571.2,0.0,2024-02-07,PROC000178
B2G00001949,COMP000178,2024-02-01,Cleaning,3092.16,1611016.36,0.0,2024-03-07,PROC000178
B2G00001950,COMP000178,2024-03-01,Cleaning,3084.51,1607029.93,0.0,2024-04-07,PROC000178
B2G00001951,COMP000178,2024-04-01,Cleaning,3095.36,1612687.55,0.0,2024-05-07,PROC000178
B2G00001952,COMP000178,2024-05-01,Cleaning,3090.11,1609945.65,0.0,2024-06-07,PROC000178
B2G00001953,COMP000178,2024-06-01,Cleaning,3085.94,1607779.82,0.0,2024-07-07,PROC000178
B2G00001954,COMP000178,2024-07-01,Cleaning,3087.46,1608563.85,0.0,2024-08-07,PROC000178
B2G00001955,COMP000178,2024-08-01,Cleaning,3096.23,1613139.55,0.0,2024-09-07,PROC000178
B2G00001956,COMP000178,2024-09-01,Cleaning,3085.72,1607660.66,0.0,2024-10-07,PROC000178
B2G00001957,COMP000178,2024-10-01,Cleaning,3093.95,1611948.39,0.0,2024-11-07,PROC000178
B2G00001958,COMP000178,2024-11-01,Cleaning,3093.95,1611946.44,0.0,2024-12-07,PROC000178
B2G00001959,COMP000179,2024-01-01,Cleaning,932.57,485867.35,0.0,2024-02-07,PROC000179
B2G00001960,COMP000179,2024-02-01,Cleaning,928.68,483840.61,0.0,2024-03-07,PROC000179
B2G00001961,COMP000179,2024-03-01,Cleaning,928.7,483851.81,0.0,2024-04-07,PROC000179
B2G00001962,COMP000179,2024-04-01,Cleaning,930.39,484730.61,0.0,2024-05-07,PROC000179
B2G00001963,COMP000179,2024-05-01,Cleaning,929.02,484017.82,0.0,2024-06-07,PROC000179
B2G00001964,COMP000179,2024-06-01,Cleaning,929.56,484301.94,0.0,2024-07-07,PROC000179
B2G00001965,COMP000179,2024-07-01,Cleaning,932.38,485771.25,0.0,2024-08-07,PROC000179
B2G00001966,COMP000179,2024-08-01,Cleaning,930.1,484579.35,0.0,2024-09-07,PROC000179
B2G00001967,COMP000179,2024-09-01,Cleaning,929.82,484435.67,0.0,2024-10-07,PROC000179
B2G00001968,COMP000179,2024-10-01,Cleaning,931.75,485441.32,0.0,2024-11-07,PROC000179
B2G00001969,COMP000179,2024-11-01,Cleaning,929.71,484379.54,0.0,2024-12-07,PROC000179
B2G00001970,COMP000180,2024-01-01,Cleaning,1225.98,638737.49,0.0,2024-02-07,PROC000180
B2G00001971,COMP000180,2024-02-01,Cleaning,1225.54,638507.46,0.0,2024-03-07,PROC000180
B2G00001972,COMP000180,2024-03-01,Cleaning,1227.43,639488.98,0.0,2024-04-07,PROC000180
B2G00001973,COMP000180,2024-04-01,Cleaning,1226.18,638840.82,0.0,2024-05-07,PROC000180
B2G00001974,COMP000180,2024-05-01,Cleaning,1230.21,640936.13,0.0,2024-06-07,PROC000180
B2G00001975,COMP000180,2024-06-01,Cleaning,1225.21,638338.39,0.0,2024-07-07,PROC000180
B2G00001976,COMP000180,2024-07-01,Cleaning,1224.99,638221.6,0.0,2024-08-07,PROC000180
B2G00001977,COMP000180,2024-08-01,Cleaning,1227.71,639640.04,0.0,2024-09-07,PROC000180
B2G00001978,COMP000180,2024-09-01,Cleaning,1222.73,637043.85,0.0,2024-10-07,PROC000180
B2G00001979,COMP000180,2024-10-01,Cleaning,1224.49,637958.66,0.0,2024-11-07,PROC000180
B2G00001980,COMP000180,2024-11-01,Cleaning,1228.08,639829.03,0.0,2024-12-07,PROC000180
B2G00001981,COMP000181,2024-01-01,Cleaning,11832.35,6164660.33,0.0,2024-02-07,PROC000181
B2G00001982,COMP000181,2024-02-01,Cleaning,11823.31,6159938.5,0.0,2024-03-07,PROC000181
B2G00001983,COMP000181,2024-03-01,Cleaning,11832.45,6164707.51,0.0,2024-04-07,PROC000181
B2G00001984,COMP000181,2024-04-01,Cleaning,11819.76,6158092.59,0.0,2024-05-07,PROC000181
B2G00001985,COMP000181,2024-05-01,Cleaning,11839.45,6168354.91,0.0,2024-06-07,PROC000181
B2G00001986,COMP000181,2024-06-01,Cleaning,11836.53,6166829.85,0.0,2024-07-07,PROC000181
B2G00001987,COMP000181,2024-07-01,Cleaning,11829.7,6163277.54,0.0,2024-08-07,PROC000181
B2G00001988,COMP000181,2024-08-01,Cleaning,11833.94,6165482.05,0.0,2024-09-07,PROC000181
B2G00001989,COMP000181,2024-09-01,Cleaning,11821.71,6159111.32,0.0,2024-10-07,PROC000181
B2G00001990,COMP000181,2024-10-01,Cleaning,11831.89,6164414.48,0.0,2024-11-07,PROC000181
B2G00001991,COMP000181,2024-11-01,Cleaning,11833.04,6165014.96,0.0,2024-12-07,PROC000181
B2G00001992,COMP000182,2024-01-01,Cleaning,10886.65,5671941.46,0.0,2024-02-07,PROC000182
B2G00001993,COMP000182,2024-02-01,Cleaning,10877.36,5667105.31,0.0,2024-03-07,PROC000182
B2G00001994,COMP000182,2024-03-01,Cleaning,10894.06,5675804.4,0.0,2024-04-07,PROC000182
B2G00001995,COMP000182,2024-04-01,Cleaning,10890.39,5673890.36,0.0,2024-05-07,PROC000182
B2G00001996,COMP000182,2024-05-01,Cleaning,10894.1,5675823.56,0.0,2024-06-07,PROC000182
B2G00001997,COMP000182,2024-06-01,Cleaning,10896.59,5677123.01,0.0,2024-07-07,PROC000182
B2G00001998,COMP000182,2024-07-01,Cleaning,10885.99,5671600.09,0.0,2024-08-07,PROC000182
B2G00001999,COMP000182,2024-08-01,Cleaning,10897.26,5677474.52,0.0,2024-09-07,PROC000182
B2G00002000,COMP000182,2024-09-01,Cleaning,10889.58,5673463.6,0.0,2024-10-07,PROC000182
B2G00002001,COMP000182,2024-10-01,Cleaning,10891.33,5674391.26,0.0,2024-11-07,PROC000182
B2G00002002,COMP000182,2024-11-01,Cleaning,10892.8,5675149.29,0.0,2024-12-07,PROC000182
B2G00002003,COMP000183,2024-01-01,Cleaning,938.18,488792.08,0.0,2024-02-07,PROC000183
B2G00002004,COMP000183,2024-02-01,Cleaning,938.64,489034.61,0.0,2024-03-07,PROC000183
B2G00002005,COMP000183,2024-03-01,Cleaning,939.39,489423.38,0.0,2024-04-07,PROC000183
B2G00002006,COMP000183,2024-04-01,Cleaning,938.69,489057.83,0.0,2024-05-07,PROC000183
B2G00002007,COMP000183,2024-05-01,Cleaning,942.1,490834.15,0.0,2024-06-07,PROC000183
B2G00002008,COMP000183,2024-06-01,Cleaning,940.06,489768.88,0.0,2024-07-07,PROC000183
B2G00002009,COMP000183,2024-07-01,Cleaning,940.9,490206.08,0.0,2024-08-07,PROC000183
B2G00002010,COMP000183,2024-08-01,Cleaning,938.67,489047.5,0.0,2024-09-07,PROC000183
B2G00002011,COMP000183,2024-09-01,Cleaning,939.5,489484.17,0.0,2024-10-07,PROC000183
B2G00002012,COMP000183,2024-10-01,Cleaning,942.45,491018.42,0.0,2024-11-07,PROC000183
B2G00002013,COMP000183,2024-11-01,Cleaning,942.81,491205.02,0.0,2024-12-07,PROC000183
B2G00002014,COMP000184,2024-01-01,Cleaning,1069.77,557350.81,0.0,2024-02-07,PROC000184
B2G00002015,COMP000184,2024-02-01,Cleaning,1070.14,557546.58,0.0,2024-03-07,PROC000184
B2G00002016,COMP000184,2024-03-01,Cleaning,1072.2,558617.45,0.0,2024-04-07,PROC000184
B2G00002017,COMP000184,2024-04-01,Cleaning,1071.43,558211.34,0.0,2024-05-07,PROC000184
B2G00002018,COMP000184,2024-05-01,Cleaning,1071.46,558229.17,0.0,2024-06-07,PROC000184
B2G00002019,COMP000184,2024-06-01,Cleaning,1067.39,556111.24,0.0,2024-07-07,PROC000184
B2G00002020,COMP000184,2024-07-01,Cleaning,1071.24,558113.53,0.0,2024-08-07,PROC000184
B2G00002021,COMP000184,2024-08-01,Cleaning,1069.53,557225.86,0.0,2024-09-07,PROC000184
B2G00002022,COMP000184,2024-09-01,Cleaning,1069.86,557398.46,0.0,2024-10-07,PROC000184
B2G00002023,COMP000184,2024-10-01,Cleaning,1069.4,557154.94,0.0,2024-11-07,PROC000184
B2G00002024,COMP000184,2024-11-01,Cleaning,1071.13,558062.6,0.0,2024-12-07,PROC000184
B2G00002025,COMP000185,2024-01-01,Cleaning,1341.54,698942.47,0.0,2024-02-07,PROC000185
B2G00002026,COMP000185,2024-02-01,Cleaning,1337.72,696952.72,0.0,2024-03-07,PROC000185
B2G00002027,COMP000185,2024-03-01,Cleaning,1340.63,698467.82,0.0,2024-04-07,PROC000185
B2G00002028,COMP000185,2024-04-01,Cleaning,1340.13,698209.31,0.0,2024-05-07,PROC000185
B2G00002029,COMP000185,2024-05-01,Cleaning,1338.58,697398.37,0.0,2024-06-07,PROC000185
B2G00002030,COMP000185,2024-06-01,Cleaning,1342.19,699283.67,0.0,2024-07-07,PROC000185
B2G00002031,COMP000185,2024-07-01,Cleaning,1338.5,697356.16,0.0,2024-08-07,PROC000185
B2G00002032,COMP000185,2024-08-01,Cleaning,1342.06,699214.35,0.0,2024-09-07,PROC000185
B2G00002033,COMP000185,2024-09-01,Cleaning,1338.89,697563.45,0.0,2024-10-07,PROC000185
B2G00002034,COMP000185,2024-10-01,Cleaning,1338.7,697461.71,0.0,2024-11-07,PROC000185
B2G00002035,COMP000185,2024-11-01,Cleaning,1342.11,699242.02,0.0,2024-12-07,PROC000185
B2G00002036,COMP000186,2024-01-01,Cleaning,2265.83,1180497.57,0.0,2024-02-07,PROC000186
B2G00002037,COMP000186,2024-02-01,Cleaning,2266.46,1180827.8,0.0,2024-03-07,PROC000186
B2G00002038,COMP000186,2024-03-01,Cleaning,2267.96,1181606.72,0.0,2024-04-07,PROC000186
B2G00002039,COMP000186,2024-04-01,Cleaning,2268.44,1181862.15,0.0,2024-05-07,PROC000186
B2G00002040,COMP000186,2024-05-01,Cleaning,2267.62,1181435.59,0.0,2024-06-07,PROC000186
B2G00002041,COMP000186,2024-06-01,Cleaning,2269.48,1182395.86,0.0,2024-07-07,PROC000186
B2G00002042,COMP000186,2024-07-01,Cleaning,2268.14,1181704.72,0.0,2024-08-07,PROC000186
B2G00002043,COMP000186,2024-08-01,Cleaning,2265.86,1180512.13,0.0,2024-09-07,PROC000186
B2G00002044,COMP000186,2024-09-01,Cleaning,2266.57,1180877.26,0.0,2024-10-07,PROC000186
B2G00002045,COMP000186,2024-10-01,Cleaning,2266.99,1181101.18,0.0,2024-11-07,PROC000186
B2G00002046,COMP000186,2024-11-01,Cleaning,2266.28,1180728.25,0.0,2024-12-07,PROC000186
B2G00002047,COMP000187,2024-01-01,Cleaning,9939.66,5178560.99,0.0,2024-02-07,PROC000187
B2G00002048,COMP000187,2024-02-01,Cleaning,9939.12,5178284.24,0.0,2024-03-07,PROC000187
B2G00002049,COMP000187,2024-03-01,Cleaning,9938.99,5178213.8,0.0,2024-04-07,PROC000187
B2G00002050,COMP000187,2024-04-01,Cleaning,9942.01,5179789.35,0.0,2024-05-07,PROC000187
B2G00002051,COMP000187,2024-05-01,Cleaning,9941.59,5179575.41,0.0,2024-06-07,PROC000187
B2G00002052,COMP000187,2024-06-01,Cleaning,9939.59,5178523.87,0.0,2024-07-07,PROC000187
B2G00002053,COMP000187,2024-07-01,Cleaning,9941.01,5179262.96,0.0,2024-08-07,PROC000187
B2G00002054,COMP000187,2024-08-01,Cleaning,9929.72,5173388.37,0.0,2024-09-07,PROC000187
B2G00002055,COMP000187,2024-09-01,Cleaning,9930.61,5173844.91,0.0,2024-10-07,PROC000187
B2G00002056,COMP000187,2024-10-01,Cleaning,9939.84,5178654.1,0.0,2024-11-07,PROC000187
B2G00002057,COMP000187,2024-11-01,Cleaning,9939.2,5178323.46,0.0,2024-12-07,PROC000187
B2G00002058,COMP000188,2024-01-01,Cleaning,1209.37,630081.91,0.0,2024-02-07,PROC000188
B2G00002059,COMP000188,2024-02-01,Cleaning,1209.75,630277.0,0.0,2024-03-07,PROC000188
B2G00002060,COMP000188,2024-03-01,Cleaning,1207.73,629224.44,0.0,2024-04-07,PROC000188
B2G00002061,COMP000188,2024-04-01,Cleaning,1207.45,629080.13,0.0,2024-05-07,PROC000188
B2G00002062,COMP000188,2024-05-01,Cleaning,1209.08,629930.47,0.0,2024-06-07,PROC000188
B2G00002063,COMP000188,2024-06-01,Cleaning,1203.4,626969.61,0.0,2024-07-07,PROC000188
B2G00002064,COMP000188,2024-07-01,Cleaning,1208.1,629418.43,0.0,2024-08-07,PROC000188
B2G00002065,COMP000188,2024-08-01,Cleaning,1206.26,628460.1,0.0,2024-09-07,PROC000188
B2G00002066,COMP000188,2024-09-01,Cleaning,1206.77,628725.66,0.0,2024-10-07,PROC000188
B2G00002067,COMP000188,2024-10-01,Cleaning,1208.35,629548.22,0.0,2024-11-07,PROC000188
