InvoiceID,SupplierID,CompanyID,GoodsCode,Quantity,UnitPrice,TotalAmount,TotalAmountVAT,InvoiceDate
B2B00011639,SUPP_001,COMP000097,401,7.408,11.96,88.6,22.15,2024-03-04
B2B00011640,SUPP_001,COMP000097,702,9.139,34.9,318.94,79.74,2024-03-04
B2B00011641,SUPP_001,COMP000097,703,3.183,27.92,88.88,22.22,2024-03-04
B2B00011642,SUPP_001,COMP000097,1512,1.489,17.95,26.73,6.68,2024-03-04
B2B00011643,SUPP_001,COMP000097,1601,8.033,84.74,680.73,170.18,2024-03-04
B2B00011644,SUPP_001,COMP000097,1602,22.83,119.64,2731.42,682.86,2024-03-04
B2B00011645,SUPP_001,COMP000097,1901,16.208,24.92,403.89,100.97,2024-03-04
B2B00011646,SUPP_001,COMP000097,2005,12.716,34.9,443.79,110.95,2024-03-04
B2B00011647,SUPP_001,COMP000097,2104,17.993,44.86,807.18,201.8,2024-03-04
B2B00011648,SUPP_001,COMP000097,2710,98.704,15.45,1524.98,381.24,2024-03-04
B2B00011649,SUPP_001,COMP000097,3923,7.405,21.93,162.4,40.6,2024-03-04
B2B00011650,SUPP_001,COMP000097,401,7.801,11.96,93.3,23.32,2024-04-01
B2B00011651,SUPP_001,COMP000097,702,9.417,34.9,328.67,82.17,2024-04-01
B2B00011652,SUPP_001,COMP000097,703,3.204,27.92,89.45,22.36,2024-04-01
B2B00011653,SUPP_001,COMP000097,1512,1.485,17.95,26.66,6.66,2024-04-01
B2B00011654,SUPP_001,COMP000097,1601,7.754,84.74,657.08,164.27,2024-04-01
B2B00011655,SUPP_001,COMP000097,1602,23.429,119.64,2803.01,700.75,2024-04-01
B2B00011656,SUPP_001,COMP000097,1901,14.946,24.92,372.45,93.11,2024-04-01
B2B00011657,SUPP_001,COMP000097,2005,12.148,34.9,423.97,105.99,2024-04-01
B2B00011658,SUPP_001,COMP000097,2104,18.717,44.86,839.67,209.92,2024-04-01
B2B00011659,SUPP_001,COMP000097,2710,96.788,15.45,1495.37,373.84,2024-04-01
B2B00011660,SUPP_001,COMP000097,3923,7.45,21.93,163.37,40.84,2024-04-01
B2B00011661,SUPP_001,COMP000097,401,7.696,11.95,91.96,22.99,2024-05-06
B2B00011662,SUPP_001,COMP000097,702,9.427,34.85,328.51,82.13,2024-05-06
B2B00011663,SUPP_001,COMP000097,703,3.03,27.91,84.56,21.14,2024-05-06
B2B00011664,SUPP_001,COMP000097,1512,1.486,17.98,26.72,6.68,2024-05-06
B2B00011665,SUPP_001,COMP000097,1601,7.449,84.7,630.9,157.72,2024-05-06
B2B00011666,SUPP_001,COMP000097,1602,22.816,119.39,2724.05,681.01,2024-05-06
B2B00011667,SUPP_001,COMP000097,1901,15.466,24.94,385.72,96.43,2024-05-06
B2B00011668,SUPP_001,COMP000097,2005,12.4,34.9,432.77,108.19,2024-05-06
B2B00011669,SUPP_001,COMP000097,2104,18.156,44.8,813.4,203.35,2024-05-06
B2B00011670,SUPP_001,COMP000097,2710,103.516,15.4,1594.15,398.54,2024-05-06
B2B00011671,SUPP_001,COMP000097,3923,7.797,21.9,170.76,42.69,2024-05-06
B2B00011672,SUPP_001,COMP000097,401,8.148,11.95,97.37,24.34,2024-06-03
B2B00011673,SUPP_001,COMP000097,702,9.006,34.85,313.86,78.46,2024-06-03
B2B00011674,SUPP_001,COMP000097,703,3.081,27.91,85.99,21.5,2024-06-03
B2B00011675,SUPP_001,COMP000097,1512,1.561,17.98,28.07,7.02,2024-06-03
B2B00011676,SUPP_001,COMP000097,1601,7.583,84.7,642.29,160.57,2024-06-03
B2B00011677,SUPP_001,COMP000097,1602,24.431,119.39,2916.81,729.2,2024-06-03
B2B00011678,SUPP_001,COMP000097,1901,16.082,24.94,401.09,100.27,2024-06-03
B2B00011679,SUPP_001,COMP000097,2005,12.981,34.9,453.02,113.26,2024-06-03
B2B00011680,SUPP_001,COMP000097,2104,19.435,44.8,870.67,217.67,2024-06-03
B2B00011681,SUPP_001,COMP000097,2710,96.04,15.4,1479.01,369.75,2024-06-03
B2B00011682,SUPP_001,COMP000097,3923,8.002,21.9,175.25,43.81,2024-06-03
B2B00011683,SUPP_001,COMP000097,401,7.576,11.95,90.53,22.63,2024-07-01
B2B00011684,SUPP_001,COMP000097,702,9.226,34.85,321.53,80.38,2024-07-01
B2B00011685,SUPP_001,COMP000097,703,3.07,27.91,85.67,21.42,2024-07-01
B2B00011686,SUPP_001,COMP000097,1512,1.493,17.98,26.84,6.71,2024-07-01
B2B00011687,SUPP_001,COMP000097,1601,7.401,84.7,626.86,156.72,2024-07-01
B2B00011688,SUPP_001,COMP000097,1602,22.33,119.39,2666.04,666.51,2024-07-01
B2B00011689,SUPP_001,COMP000097,1901,16.194,24.94,403.88,100.97,2024-07-01
B2B00011690,SUPP_001,COMP000097,2005,12.031,34.9,419.88,104.97,2024-07-01
B2B00011691,SUPP_001,COMP000097,2104,19.026,44.8,852.35,213.09,2024-07-01
B2B00011692,SUPP_001,COMP000097,2710,97.325,15.4,1498.81,374.7,2024-07-01
B2B00011693,SUPP_001,COMP000097,3923,8.136,21.9,178.18,44.54,2024-07-01
B2B00011694,SUPP_001,COMP000097,401,8.044,11.96,96.21,24.05,2024-08-05
B2B00011695,SUPP_001,COMP000097,702,9.677,34.83,337.06,84.26,2024-08-05
B2B00011696,SUPP_001,COMP000097,703,3.191,27.83,88.82,22.2,2024-08-05
B2B00011697,SUPP_001,COMP000097,1512,1.564,17.98,28.12,7.03,2024-08-05
B2B00011698,SUPP_001,COMP000097,1601,8.029,85.01,682.55,170.64,2024-08-05
B2B00011699,SUPP_001,COMP000097,1602,24.414,119.76,2923.82,730.96,2024-08-05
B2B00011700,SUPP_001,COMP000097,1901,14.81,24.92,369.06,92.26,2024-08-05
B2B00011701,SUPP_001,COMP000097,2005,12.404,35.03,434.49,108.62,2024-08-05
B2B00011702,SUPP_001,COMP000097,2104,18.816,44.64,839.93,209.98,2024-08-05
B2B00011703,SUPP_001,COMP000097,2710,100.211,15.4,1543.25,385.81,2024-08-05
B2B00011704,SUPP_001,COMP000097,3923,7.785,21.86,170.18,42.54,2024-08-05
B2B00011705,SUPP_001,COMP000097,401,7.786,11.96,93.12,23.28,2024-09-02
B2B00011706,SUPP_001,COMP000097,702,9.721,34.83,338.57,84.64,2024-09-02
B2B00011707,SUPP_001,COMP000097,703,3.125,27.83,86.96,21.74,2024-09-02
B2B00011708,SUPP_001,COMP000097,1512,1.532,17.98,27.55,6.89,2024-09-02
B2B00011709,SUPP_001,COMP000097,1601,7.625,85.01,648.21,162.05,2024-09-02
B2B00011710,SUPP_001,COMP000097,1602,24.47,119.76,2930.5,732.62,2024-09-02
B2B00011711,SUPP_001,COMP000097,1901,15.948,24.92,397.43,99.36,2024-09-02
B2B00011712,SUPP_001,COMP000097,2005,12.31,35.03,431.21,107.8,2024-09-02
B2B00011713,SUPP_001,COMP000097,2104,18.916,44.64,844.39,211.1,2024-09-02
B2B00011714,SUPP_001,COMP000097,2710,104.196,15.4,1604.62,401.16,2024-09-02
B2B00011715,SUPP_001,COMP000097,3923,7.545,21.86,164.93,41.23,2024-09-02
B2B00011716,SUPP_001,COMP000097,401,7.546,11.97,90.32,22.58,2024-10-07
B2B00011717,SUPP_001,COMP000097,702,9.267,34.97,324.07,81.02,2024-10-07
B2B00011718,SUPP_001,COMP000097,703,3.112,27.74,86.32,21.58,2024-10-07
B2B00011719,SUPP_001,COMP000097,1512,1.591,17.95,28.56,7.14,2024-10-07
B2B00011720,SUPP_001,COMP000097,1601,7.64,85.33,651.95,162.99,2024-10-07
B2B00011721,SUPP_001,COMP000097,1602,23.032,120.09,2765.88,691.47,2024-10-07
B2B00011722,SUPP_001,COMP000097,1901,15.156,24.98,378.58,94.64,2024-10-07
B2B00011723,SUPP_001,COMP000097,2005,12.249,34.94,427.99,107.0,2024-10-07
B2B00011724,SUPP_001,COMP000097,2104,19.225,44.66,858.61,214.65,2024-10-07
B2B00011725,SUPP_001,COMP000097,2710,100.529,15.38,1546.13,386.53,2024-10-07
B2B00011726,SUPP_001,COMP000097,3923,8.074,21.82,176.18,44.04,2024-10-07
B2B00011727,SUPP_001,COMP000097,401,7.707,11.97,92.25,23.06,2024-11-04
B2B00011728,SUPP_001,COMP000097,702,9.044,34.97,316.27,79.07,2024-11-04
B2B00011729,SUPP_001,COMP000097,703,3.013,27.74,83.58,20.9,2024-11-04
B2B00011730,SUPP_001,COMP000097,1512,1.529,17.95,27.45,6.86,2024-11-04
B2B00011731,SUPP_001,COMP000097,1601,7.418,85.33,632.99,158.25,2024-11-04
B2B00011732,SUPP_001,COMP000097,1602,22.365,120.09,2685.85,671.46,2024-11-04
B2B00011733,SUPP_001,COMP000097,1901,15.385,24.98,384.31,96.08,2024-11-04
B2B00011734,SUPP_001,COMP000097,2005,12.327,34.94,430.71,107.68,2024-11-04
B2B00011735,SUPP_001,COMP000097,2104,17.92,44.66,800.3,200.08,2024-11-04
B2B00011736,SUPP_001,COMP000097,2710,98.376,15.38,1513.03,378.26,2024-11-04
B2B00011737,SUPP_001,COMP000097,3923,8.021,21.82,175.01,43.75,2024-11-04
B2B00011738,SUPP_001,COMP000098,401,106.716,12.01,1281.66,320.42,2024-01-01
B2B00011739,SUPP_001,COMP000098,702,117.833,35.03,4127.69,1031.92,2024-01-01
B2B00011740,SUPP_001,COMP000098,703,41.907,28.03,1174.65,293.66,2024-01-01
B2B00011741,SUPP_001,COMP000098,1512,19.978,18.02,360.0,90.0,2024-01-01
B2B00011742,SUPP_001,COMP000098,1601,104.861,85.08,8921.61,2230.4,2024-01-01
B2B00011743,SUPP_001,COMP000098,1602,303.244,120.12,36425.69,9106.42,2024-01-01
B2B00011744,SUPP_001,COMP000098,1901,214.725,25.02,5372.43,1343.11,2024-01-01
B2B00011745,SUPP_001,COMP000098,2005,156.29,35.03,5474.83,1368.71,2024-01-01
B2B00011746,SUPP_001,COMP000098,2104,258.293,45.04,11633.51,2908.38,2024-01-01
B2B00011747,SUPP_001,COMP000098,2710,1372.337,15.52,21298.67,5324.67,2024-01-01
B2B00011748,SUPP_001,COMP000098,3923,103.464,22.02,2278.28,569.57,2024-01-01
B2B00011749,SUPP_001,COMP000098,401,98.727,12.01,1185.72,296.43,2024-02-05
B2B00011750,SUPP_001,COMP000098,702,122.401,35.03,4287.7,1071.92,2024-02-05
B2B00011751,SUPP_001,COMP000098,703,40.359,28.03,1131.28,282.82,2024-02-05
B2B00011752,SUPP_001,COMP000098,1512,19.961,18.02,359.69,89.92,2024-02-05
B2B00011753,SUPP_001,COMP000098,1601,106.45,85.08,9056.79,2264.2,2024-02-05
B2B00011754,SUPP_001,COMP000098,1602,315.698,120.12,37921.68,9480.42,2024-02-05
B2B00011755,SUPP_001,COMP000098,1901,203.686,25.02,5096.23,1274.06,2024-02-05
B2B00011756,SUPP_001,COMP000098,2005,164.73,35.03,5770.5,1442.62,2024-02-05
B2B00011757,SUPP_001,COMP000098,2104,250.959,45.04,11303.22,2825.8,2024-02-05
B2B00011758,SUPP_001,COMP000098,2710,1380.09,15.52,21419.0,5354.75,2024-02-05
B2B00011759,SUPP_001,COMP000098,3923,98.981,22.02,2179.57,544.89,2024-02-05
B2B00011760,SUPP_001,COMP000098,401,102.436,12.01,1230.25,307.56,2024-03-04
B2B00011761,SUPP_001,COMP000098,702,117.549,35.03,4117.73,1029.43,2024-03-04
B2B00011762,SUPP_001,COMP000098,703,39.487,28.03,1106.83,276.71,2024-03-04
B2B00011763,SUPP_001,COMP000098,1512,19.797,18.02,356.74,89.18,2024-03-04
B2B00011764,SUPP_001,COMP000098,1601,102.673,85.08,8735.38,2183.84,2024-03-04
B2B00011765,SUPP_001,COMP000098,1602,301.807,120.12,36253.05,9063.26,2024-03-04
B2B00011766,SUPP_001,COMP000098,1901,203.141,25.02,5082.6,1270.65,2024-03-04
B2B00011767,SUPP_001,COMP000098,2005,170.652,35.03,5977.94,1494.48,2024-03-04
B2B00011768,SUPP_001,COMP000098,2104,256.579,45.04,11556.34,2889.08,2024-03-04
B2B00011769,SUPP_001,COMP000098,2710,1334.63,15.52,20713.46,5178.36,2024-03-04
B2B00011770,SUPP_001,COMP000098,3923,105.133,22.02,2315.02,578.76,2024-03-04
B2B00011771,SUPP_001,COMP000098,401,98.047,12.01,1177.55,294.39,2024-04-01
B2B00011772,SUPP_001,COMP000098,702,123.501,35.03,4326.24,1081.56,2024-04-01
B2B00011773,SUPP_001,COMP000098,703,39.95,28.03,1119.81,279.95,2024-04-01
B2B00011774,SUPP_001,COMP000098,1512,19.726,18.02,355.46,88.86,2024-04-01
B2B00011775,SUPP_001,COMP000098,1601,100.196,85.08,8524.66,2131.16,2024-04-01
B2B00011776,SUPP_001,COMP000098,1602,319.181,120.12,38340.07,9585.02,2024-04-01
B2B00011777,SUPP_001,COMP000098,1901,210.065,25.02,5255.83,1313.96,2024-04-01
B2B00011778,SUPP_001,COMP000098,2005,169.967,35.03,5953.93,1488.48,2024-04-01
B2B00011779,SUPP_001,COMP000098,2104,240.616,45.04,10837.35,2709.34,2024-04-01
B2B00011780,SUPP_001,COMP000098,2710,1339.811,15.52,20793.86,5198.46,2024-04-01
B2B00011781,SUPP_001,COMP000098,3923,107.149,22.02,2359.41,589.85,2024-04-01
B2B00011782,SUPP_001,COMP000098,401,101.128,12.0,1213.53,303.38,2024-05-06
B2B00011783,SUPP_001,COMP000098,702,117.084,34.98,4095.6,1023.9,2024-05-06
B2B00011784,SUPP_001,COMP000098,703,42.985,28.02,1204.44,301.11,2024-05-06
B2B00011785,SUPP_001,COMP000098,1512,19.698,18.05,355.55,88.89,2024-05-06
B2B00011786,SUPP_001,COMP000098,1601,101.142,85.03,8600.07,2150.02,2024-05-06
B2B00011787,SUPP_001,COMP000098,1602,300.227,119.87,35988.16,8997.04,2024-05-06
B2B00011788,SUPP_001,COMP000098,1901,213.3,25.05,5343.15,1335.79,2024-05-06
B2B00011789,SUPP_001,COMP000098,2005,161.877,35.05,5673.8,1418.45,2024-05-06
B2B00011790,SUPP_001,COMP000098,2104,240.595,44.97,10819.54,2704.88,2024-05-06
B2B00011791,SUPP_001,COMP000098,2710,1388.876,15.47,21485.9,5371.48,2024-05-06
B2B00011792,SUPP_001,COMP000098,3923,99.751,21.99,2193.53,548.38,2024-05-06
B2B00011793,SUPP_001,COMP000098,401,106.094,12.0,1273.13,318.28,2024-06-03
B2B00011794,SUPP_001,COMP000098,702,128.123,34.98,4481.75,1120.44,2024-06-03
B2B00011795,SUPP_001,COMP000098,703,41.48,28.02,1162.26,290.56,2024-06-03
B2B00011796,SUPP_001,COMP000098,1512,20.074,18.05,362.33,90.58,2024-06-03
B2B00011797,SUPP_001,COMP000098,1601,98.913,85.03,8410.56,2102.64,2024-06-03
B2B00011798,SUPP_001,COMP000098,1602,307.492,119.87,36859.02,9214.75,2024-06-03
B2B00011799,SUPP_001,COMP000098,1901,213.652,25.05,5351.98,1338.0,2024-06-03
B2B00011800,SUPP_001,COMP000098,2005,156.984,35.05,5502.31,1375.58,2024-06-03
B2B00011801,SUPP_001,COMP000098,2104,250.202,44.97,11251.6,2812.9,2024-06-03
B2B00011802,SUPP_001,COMP000098,2710,1303.297,15.47,20162.0,5040.5,2024-06-03
B2B00011803,SUPP_001,COMP000098,3923,107.606,21.99,2366.25,591.56,2024-06-03
B2B00011804,SUPP_001,COMP000098,401,102.63,12.0,1231.56,307.89,2024-07-01
B2B00011805,SUPP_001,COMP000098,702,127.973,34.98,4476.51,1119.13,2024-07-01
B2B00011806,SUPP_001,COMP000098,703,39.217,28.02,1098.86,274.71,2024-07-01
B2B00011807,SUPP_001,COMP000098,1512,20.259,18.05,365.67,91.42,2024-07-01
B2B00011808,SUPP_001,COMP000098,1601,100.79,85.03,8570.15,2142.54,2024-07-01
B2B00011809,SUPP_001,COMP000098,1602,312.828,119.87,37498.69,9374.67,2024-07-01
B2B00011810,SUPP_001,COMP000098,1901,199.757,25.05,5003.92,1250.98,2024-07-01
B2B00011811,SUPP_001,COMP000098,2005,157.718,35.05,5528.02,1382.0,2024-07-01
B2B00011812,SUPP_001,COMP000098,2104,252.034,44.97,11333.98,2833.5,2024-07-01
B2B00011813,SUPP_001,COMP000098,2710,1396.795,15.47,21608.42,5402.1,2024-07-01
B2B00011814,SUPP_001,COMP000098,3923,97.941,21.99,2153.72,538.43,2024-07-01
B2B00011815,SUPP_001,COMP000098,401,102.348,12.01,1229.2,307.3,2024-08-05
B2B00011816,SUPP_001,COMP000098,702,117.436,34.96,4105.58,1026.4,2024-08-05
B2B00011817,SUPP_001,COMP000098,703,42.389,27.94,1184.34,296.08,2024-08-05
B2B00011818,SUPP_001,COMP000098,1512,20.958,18.05,378.3,94.58,2024-08-05
B2B00011819,SUPP_001,COMP000098,1601,106.152,85.36,9061.1,2265.28,2024-08-05
B2B00011820,SUPP_001,COMP000098,1602,299.496,120.24,36011.42,9002.86,2024-08-05
B2B00011821,SUPP_001,COMP000098,1901,194.986,25.01,4876.59,1219.15,2024-08-05
B2B00011822,SUPP_001,COMP000098,2005,165.588,35.18,5825.38,1456.34,2024-08-05
B2B00011823,SUPP_001,COMP000098,2104,240.502,44.81,10776.88,2694.22,2024-08-05
B2B00011824,SUPP_001,COMP000098,2710,1375.049,15.47,21272.01,5318.0,2024-08-05
B2B00011825,SUPP_001,COMP000098,3923,107.541,21.95,2360.52,590.13,2024-08-05
B2B00011826,SUPP_001,COMP000098,401,99.262,12.01,1192.14,298.04,2024-09-02
B2B00011827,SUPP_001,COMP000098,702,125.735,34.96,4395.69,1098.92,2024-09-02
B2B00011828,SUPP_001,COMP000098,703,42.702,27.94,1193.1,298.27,2024-09-02
B2B00011829,SUPP_001,COMP000098,1512,21.24,18.05,383.38,95.84,2024-09-02
B2B00011830,SUPP_001,COMP000098,1601,103.591,85.36,8842.49,2210.62,2024-09-02
B2B00011831,SUPP_001,COMP000098,1602,315.76,120.24,37967.02,9491.75,2024-09-02
B2B00011832,SUPP_001,COMP000098,1901,196.628,25.01,4917.67,1229.42,2024-09-02
B2B00011833,SUPP_001,COMP000098,2005,163.845,35.18,5764.05,1441.01,2024-09-02
B2B00011834,SUPP_001,COMP000098,2104,256.685,44.81,11502.07,2875.52,2024-09-02
B2B00011835,SUPP_001,COMP000098,2710,1331.947,15.47,20605.23,5151.31,2024-09-02
B2B00011836,SUPP_001,COMP000098,3923,107.43,21.95,2358.1,589.52,2024-09-02
B2B00011837,SUPP_001,COMP000098,401,100.877,12.02,1212.54,303.14,2024-10-07
B2B00011838,SUPP_001,COMP000098,702,116.945,35.12,4107.12,1026.78,2024-10-07
B2B00011839,SUPP_001,COMP000098,703,42.755,27.85,1190.73,297.68,2024-10-07
B2B00011840,SUPP_001,COMP000098,1512,21.323,18.02,384.25,96.06,2024-10-07
B2B00011841,SUPP_001,COMP000098,1601,104.231,85.68,8930.48,2232.62,2024-10-07
B2B00011842,SUPP_001,COMP000098,1602,306.049,120.57,36900.37,9225.09,2024-10-07
B2B00011843,SUPP_001,COMP000098,1901,204.214,25.09,5123.74,1280.94,2024-10-07
B2B00011844,SUPP_001,COMP000098,2005,167.245,35.09,5868.63,1467.16,2024-10-07
B2B00011845,SUPP_001,COMP000098,2104,254.342,44.83,11402.15,2850.54,2024-10-07
B2B00011846,SUPP_001,COMP000098,2710,1281.362,15.45,19797.05,4949.26,2024-10-07
B2B00011847,SUPP_001,COMP000098,3923,106.688,21.91,2337.54,584.38,2024-10-07
B2B00011848,SUPP_001,COMP000098,401,99.041,12.02,1190.47,297.62,2024-11-04
B2B00011849,SUPP_001,COMP000098,702,117.217,35.12,4116.68,1029.17,2024-11-04
B2B00011850,SUPP_001,COMP000098,703,39.615,27.85,1103.29,275.82,2024-11-04
B2B00011851,SUPP_001,COMP000098,1512,21.087,18.02,379.98,95.0,2024-11-04
B2B00011852,SUPP_001,COMP000098,1601,103.247,85.68,8846.22,2211.55,2024-11-04
B2B00011853,SUPP_001,COMP000098,1602,313.102,120.57,37750.74,9437.68,2024-11-04
B2B00011854,SUPP_001,COMP000098,1901,202.66,25.09,5084.73,1271.18,2024-11-04
B2B00011855,SUPP_001,COMP000098,2005,162.154,35.09,5689.98,1422.5,2024-11-04
B2B00011856,SUPP_001,COMP000098,2104,244.398,44.83,10956.38,2739.1,2024-11-04
B2B00011857,SUPP_001,COMP000098,2710,1325.581,15.45,20480.22,5120.06,2024-11-04
B2B00011858,SUPP_001,COMP000098,3923,101.909,21.91,2232.82,558.21,2024-11-04
B2B00011859,SUPP_001,COMP000099,401,71.968,11.8,849.22,212.3,2024-01-01
B2B00011860,SUPP_001,COMP000099,702,83.994,34.4,2889.38,722.34,2024-01-01
B2B00011861,SUPP_001,COMP000099,703,28.476,27.52,783.65,195.91,2024-01-01
B2B00011862,SUPP_001,COMP000099,1512,14.645,17.69,259.07,64.77,2024-01-01
B2B00011863,SUPP_001,COMP000099,1601,70.747,83.56,5911.61,1477.9,2024-01-01
B2B00011864,SUPP_001,COMP000099,1602,209.904,117.96,24760.29,6190.07,2024-01-01
B2B00011865,SUPP_001,COMP000099,1901,147.214,24.58,3618.53,904.63,2024-01-01
B2B00011866,SUPP_001,COMP000099,2005,112.786,34.4,3879.83,969.96,2024-01-01
B2B00011867,SUPP_001,COMP000099,2104,168.553,44.24,7456.78,1864.2,2024-01-01
B2B00011868,SUPP_001,COMP000099,2710,968.662,15.24,14762.41,3690.6,2024-01-01
B2B00011869,SUPP_001,COMP000099,3923,72.981,21.63,1578.57,394.64,2024-01-01
B2B00011870,SUPP_001,COMP000099,401,70.611,11.8,833.21,208.3,2024-02-05
B2B00011871,SUPP_001,COMP000099,702,83.934,34.4,2887.32,721.83,2024-02-05
B2B00011872,SUPP_001,COMP000099,703,29.096,27.52,800.73,200.18,2024-02-05
B2B00011873,SUPP_001,COMP000099,1512,13.915,17.69,246.15,61.54,2024-02-05
B2B00011874,SUPP_001,COMP000099,1601,74.071,83.56,6189.39,1547.35,2024-02-05
B2B00011875,SUPP_001,COMP000099,1602,218.758,117.96,25804.72,6451.18,2024-02-05
B2B00011876,SUPP_001,COMP000099,1901,145.685,24.58,3580.94,895.24,2024-02-05
B2B00011877,SUPP_001,COMP000099,2005,108.998,34.4,3749.54,937.38,2024-02-05
B2B00011878,SUPP_001,COMP000099,2104,166.66,44.24,7373.04,1843.26,2024-02-05
B2B00011879,SUPP_001,COMP000099,2710,963.12,15.24,14677.94,3669.48,2024-02-05
B2B00011880,SUPP_001,COMP000099,3923,72.212,21.63,1561.96,390.49,2024-02-05
B2B00011881,SUPP_001,COMP000099,401,74.917,11.8,884.02,221.0,2024-03-04
B2B00011882,SUPP_001,COMP000099,702,87.478,34.4,3009.25,752.31,2024-03-04
B2B00011883,SUPP_001,COMP000099,703,28.019,27.52,771.09,192.77,2024-03-04
B2B00011884,SUPP_001,COMP000099,1512,14.063,17.69,248.77,62.19,2024-03-04
B2B00011885,SUPP_001,COMP000099,1601,69.277,83.56,5788.77,1447.19,2024-03-04
B2B00011886,SUPP_001,COMP000099,1602,218.479,117.96,25771.83,6442.96,2024-03-04
B2B00011887,SUPP_001,COMP000099,1901,137.659,24.58,3383.66,845.92,2024-03-04
B2B00011888,SUPP_001,COMP000099,2005,110.073,34.4,3786.51,946.63,2024-03-04
B2B00011889,SUPP_001,COMP000099,2104,178.824,44.24,7911.17,1977.79,2024-03-04
B2B00011890,SUPP_001,COMP000099,2710,892.562,15.24,13602.65,3400.66,2024-03-04
B2B00011891,SUPP_001,COMP000099,3923,68.047,21.63,1471.85,367.96,2024-03-04
B2B00011892,SUPP_001,COMP000099,401,69.039,11.8,814.66,203.66,2024-04-01
B2B00011893,SUPP_001,COMP000099,702,84.253,34.4,2898.3,724.58,2024-04-01
B2B00011894,SUPP_001,COMP000099,703,27.32,27.52,751.85,187.96,2024-04-01
B2B00011895,SUPP_001,COMP000099,1512,14.634,17.69,258.87,64.72,2024-04-01
B2B00011896,SUPP_001,COMP000099,1601,70.798,83.56,5915.88,1478.97,2024-04-01
B2B00011897,SUPP_001,COMP000099,1602,203.998,117.96,24063.62,6015.9,2024-04-01
B2B00011898,SUPP_001,COMP000099,1901,138.533,24.58,3405.14,851.28,2024-04-01
B2B00011899,SUPP_001,COMP000099,2005,115.193,34.4,3962.64,990.66,2024-04-01
B2B00011900,SUPP_001,COMP000099,2104,173.219,44.24,7663.21,1915.8,2024-04-01
B2B00011901,SUPP_001,COMP000099,2710,964.76,15.24,14702.94,3675.74,2024-04-01
B2B00011902,SUPP_001,COMP000099,3923,71.023,21.63,1536.23,384.06,2024-04-01
B2B00011903,SUPP_001,COMP000099,401,68.027,11.79,802.04,200.51,2024-05-06
B2B00011904,SUPP_001,COMP000099,702,86.41,34.36,2969.06,742.26,2024-05-06
B2B00011905,SUPP_001,COMP000099,703,27.986,27.51,769.89,192.47,2024-05-06
B2B00011906,SUPP_001,COMP000099,1512,14.916,17.72,264.32,66.08,2024-05-06
B2B00011907,SUPP_001,COMP000099,1601,72.551,83.51,6058.73,1514.68,2024-05-06
B2B00011908,SUPP_001,COMP000099,1602,217.876,117.71,25646.23,6411.56,2024-05-06
B2B00011909,SUPP_001,COMP000099,1901,142.615,24.59,3506.9,876.72,2024-05-06
B2B00011910,SUPP_001,COMP000099,2005,113.836,34.41,3917.1,979.28,2024-05-06
B2B00011911,SUPP_001,COMP000099,2104,168.659,44.17,7449.69,1862.42,2024-05-06
B2B00011912,SUPP_001,COMP000099,2710,966.942,15.19,14687.85,3671.96,2024-05-06
B2B00011913,SUPP_001,COMP000099,3923,68.865,21.6,1487.49,371.87,2024-05-06
B2B00011914,SUPP_001,COMP000099,401,69.485,11.79,819.23,204.81,2024-06-03
B2B00011915,SUPP_001,COMP000099,702,86.778,34.36,2981.69,745.42,2024-06-03
B2B00011916,SUPP_001,COMP000099,703,27.297,27.51,750.95,187.74,2024-06-03
B2B00011917,SUPP_001,COMP000099,1512,14.787,17.72,262.03,65.51,2024-06-03
B2B00011918,SUPP_001,COMP000099,1601,70.335,83.51,5873.67,1468.42,2024-06-03
B2B00011919,SUPP_001,COMP000099,1602,223.115,117.71,26262.84,6565.71,2024-06-03
B2B00011920,SUPP_001,COMP000099,1901,145.431,24.59,3576.14,894.04,2024-06-03
B2B00011921,SUPP_001,COMP000099,2005,119.43,34.41,4109.58,1027.4,2024-06-03
B2B00011922,SUPP_001,COMP000099,2104,176.322,44.17,7788.14,1947.04,2024-06-03
B2B00011923,SUPP_001,COMP000099,2710,887.059,15.19,13474.43,3368.61,2024-06-03
B2B00011924,SUPP_001,COMP000099,3923,72.186,21.6,1559.21,389.8,2024-06-03
B2B00011925,SUPP_001,COMP000099,401,74.357,11.79,876.67,219.17,2024-07-01
B2B00011926,SUPP_001,COMP000099,702,83.627,34.36,2873.43,718.36,2024-07-01
B2B00011927,SUPP_001,COMP000099,703,28.725,27.51,790.24,197.56,2024-07-01
B2B00011928,SUPP_001,COMP000099,1512,13.894,17.72,246.2,61.55,2024-07-01
B2B00011929,SUPP_001,COMP000099,1601,71.062,83.51,5934.35,1483.59,2024-07-01
B2B00011930,SUPP_001,COMP000099,1602,210.39,117.71,24765.0,6191.25,2024-07-01
B2B00011931,SUPP_001,COMP000099,1901,138.717,24.59,3411.04,852.76,2024-07-01
B2B00011932,SUPP_001,COMP000099,2005,114.777,34.41,3949.48,987.37,2024-07-01
B2B00011933,SUPP_001,COMP000099,2104,178.148,44.17,7868.82,1967.2,2024-07-01
B2B00011934,SUPP_001,COMP000099,2710,971.176,15.19,14752.16,3688.04,2024-07-01
B2B00011935,SUPP_001,COMP000099,3923,70.281,21.6,1518.08,379.52,2024-07-01
B2B00011936,SUPP_001,COMP000099,401,69.213,11.8,816.71,204.18,2024-08-05
